Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Image URL
2513,50,Male,Socks,Clothing,63,North Dakota,M,Green,Summer,4.9,No,Free Shipping,No,No,20,Credit Card,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2562
2514,69,Male,Handbag,Accessories,53,Washington,L,Teal,Winter,3.5,No,2-Day Shipping,No,No,42,Cash,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2563
2515,42,Male,Hat,Accessories,37,Alaska,L,Teal,Spring,4.8,No,Free Shipping,No,No,45,PayPal,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2564
2516,37,Male,Blouse,Clothing,92,Kansas,M,Magenta,Summer,4.2,No,2-Day Shipping,No,No,41,Cash,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2565
2517,46,Male,Shorts,Clothing,73,Utah,XL,Brown,Spring,4.6,No,Standard,No,No,36,Debit Card,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2566
2518,64,Male,Shirt,Clothing,38,Wyoming,L,Orange,Spring,2.9,No,Standard,No,No,10,Venmo,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2567
2519,20,Male,Boots,Footwear,51,Maine,XL,Blue,Fall,4,No,Store Pickup,No,No,31,Venmo,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2568
2520,40,Male,Jacket,Outerwear,90,Michigan,L,Magenta,Spring,4.9,No,Standard,No,No,21,Credit Card,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2569
2521,64,Male,Jacket,Outerwear,56,Illinois,L,Magenta,Summer,3.1,No,Next Day Air,No,No,16,Cash,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2570
2522,29,Male,Handbag,Accessories,33,Minnesota,M,Magenta,Fall,4.4,No,Standard,No,No,18,PayPal,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2571
2523,20,Male,Belt,Accessories,53,Massachusetts,S,Olive,Winter,2.5,No,2-Day Shipping,No,No,20,Debit Card,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2572
2524,43,Male,Handbag,Accessories,24,New Jersey,S,Cyan,Spring,3.4,No,Express,No,No,21,Bank Transfer,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2573
2525,60,Male,Coat,Outerwear,59,Kansas,M,Purple,Spring,3.7,No,Express,No,No,23,Credit Card,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2574
2526,39,Male,Sweater,Clothing,72,Kentucky,M,Purple,Winter,4.2,No,Standard,No,No,20,PayPal,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2575
2527,47,Male,Shorts,Clothing,28,Rhode Island,S,Peach,Spring,3.4,No,Express,No,No,30,PayPal,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2576
2528,19,Male,Pants,Clothing,36,Illinois,M,Gold,Fall,3.6,No,Express,No,No,33,Bank Transfer,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2577
2529,52,Male,Jewelry,Accessories,47,Alabama,S,Peach,Fall,4.7,No,2-Day Shipping,No,No,31,Debit Card,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2578
2530,34,Male,Gloves,Accessories,62,Tennessee,M,Magenta,Spring,4.7,No,Next Day Air,No,No,48,Bank Transfer,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2579
2531,25,Male,Skirt,Clothing,98,Massachusetts,S,Cyan,Spring,3.6,No,Free Shipping,No,No,28,Debit Card,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2580
2532,43,Male,Sandals,Footwear,28,Texas,M,Violet,Summer,4.6,No,Free Shipping,No,No,7,Cash,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2581
2533,55,Male,Socks,Clothing,86,Nebraska,S,Charcoal,Summer,2.6,No,Next Day Air,No,No,4,Debit Card,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2582
2534,66,Male,Jewelry,Accessories,46,Pennsylvania,S,Blue,Summer,3.1,No,Standard,No,No,49,Cash,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2583
2535,41,Male,Sunglasses,Accessories,42,Virginia,XL,Red,Fall,3.2,No,Free Shipping,No,No,22,Cash,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2584
2536,47,Male,Coat,Outerwear,80,Vermont,S,Purple,Winter,3.9,No,Express,No,No,39,Bank Transfer,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2585
2537,51,Male,Belt,Accessories,39,Oklahoma,L,Gray,Spring,4.9,No,Express,No,No,45,PayPal,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2586
2538,44,Male,Coat,Outerwear,49,Maine,M,Purple,Summer,4.1,No,2-Day Shipping,No,No,30,PayPal,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2587
2539,18,Male,Scarf,Accessories,32,New Jersey,M,Silver,Summer,4.2,No,Next Day Air,No,No,33,Credit Card,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2588
2540,33,Male,Sandals,Footwear,73,Massachusetts,M,Purple,Fall,4.1,No,Next Day Air,No,No,24,Cash,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2589
2541,24,Male,Belt,Accessories,42,New Jersey,M,Charcoal,Summer,3.9,No,Free Shipping,No,No,11,Debit Card,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2590
2542,33,Male,Scarf,Accessories,58,Washington,M,Silver,Spring,2.7,No,Next Day Air,No,No,13,Venmo,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2591
2543,61,Male,Jewelry,Accessories,22,Arkansas,M,White,Winter,3.7,No,Express,No,No,27,PayPal,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2592
2544,27,Male,Scarf,Accessories,56,West Virginia,L,Peach,Spring,2.7,No,Next Day Air,No,No,30,PayPal,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2593
2545,46,Male,Pants,Clothing,70,Delaware,M,Red,Spring,2.5,No,Next Day Air,No,No,39,Venmo,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2594
2546,38,Male,Shoes,Footwear,50,Texas,L,Olive,Spring,3.9,No,Free Shipping,No,No,10,Debit Card,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2595
2547,63,Male,Boots,Footwear,21,Texas,L,Gray,Summer,3,No,Express,No,No,4,Credit Card,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2596
2548,47,Male,Jacket,Outerwear,97,Mississippi,M,Beige,Summer,3.2,No,2-Day Shipping,No,No,16,Cash,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2597
2549,42,Male,Backpack,Accessories,63,Texas,L,Pink,Winter,3.8,No,Standard,No,No,34,Credit Card,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2598
2550,41,Male,Jacket,Outerwear,60,Virginia,M,Red,Fall,2.7,No,Standard,No,No,11,Debit Card,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2599
2551,53,Male,Boots,Footwear,52,New Hampshire,XL,Peach,Fall,3,No,Store Pickup,No,No,30,Debit Card,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2600
2552,29,Male,Shoes,Footwear,32,Minnesota,M,Maroon,Winter,4.1,No,Next Day Air,No,No,40,Debit Card,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2601
2553,61,Male,Belt,Accessories,48,Maryland,XL,Purple,Spring,3.2,No,2-Day Shipping,No,No,13,Credit Card,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2602
2554,69,Male,Jewelry,Accessories,25,Vermont,M,Maroon,Summer,4.5,No,Store Pickup,No,No,28,Venmo,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2603
2555,51,Male,Jewelry,Accessories,68,Kansas,M,Gray,Summer,4.3,No,Store Pickup,No,No,49,Debit Card,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2604
2556,24,Male,Pants,Clothing,74,Idaho,M,Gray,Fall,3.5,No,Standard,No,No,23,Credit Card,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2605
2557,24,Male,T-shirt,Clothing,88,Montana,XL,Magenta,Fall,3.1,No,Standard,No,No,4,Bank Transfer,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2606
2558,70,Male,Shorts,Clothing,23,Oklahoma,L,Cyan,Spring,3.9,No,Standard,No,No,17,PayPal,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2607
2559,49,Male,Hoodie,Clothing,32,California,M,Silver,Fall,2.7,No,Express,No,No,24,PayPal,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2608
2560,48,Male,Belt,Accessories,71,Mississippi,S,Green,Winter,4,No,Free Shipping,No,No,21,Debit Card,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2609
2561,58,Male,Boots,Footwear,62,California,M,Violet,Spring,2.7,No,Next Day Air,No,No,17,Debit Card,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2610
2562,32,Male,Hoodie,Clothing,20,New York,L,Magenta,Spring,2.7,No,Free Shipping,No,No,22,Debit Card,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2611
2563,57,Male,Shorts,Clothing,62,Arizona,XL,Yellow,Spring,4.7,No,Standard,No,No,27,Cash,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2612
2564,69,Male,Backpack,Accessories,81,Massachusetts,XL,Gray,Winter,4.5,No,Standard,No,No,1,Venmo,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2613
2565,42,Male,Scarf,Accessories,90,Kentucky,L,Indigo,Winter,3,No,2-Day Shipping,No,No,27,Bank Transfer,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2614
2566,30,Male,Socks,Clothing,43,Vermont,S,Indigo,Fall,3.6,No,Store Pickup,No,No,8,Venmo,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2615
2567,35,Male,Handbag,Accessories,38,Missouri,S,Yellow,Fall,3.3,No,Standard,No,No,43,PayPal,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2616
2568,19,Male,Sunglasses,Accessories,25,Michigan,XL,Gold,Spring,4.3,No,Store Pickup,No,No,24,Cash,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2617
2569,52,Male,T-shirt,Clothing,98,Texas,XL,Green,Winter,4.3,No,Express,No,No,29,PayPal,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2618
2570,42,Male,Dress,Clothing,75,New York,M,Charcoal,Spring,4.8,No,Free Shipping,No,No,10,Bank Transfer,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2619
2571,36,Male,Sneakers,Footwear,27,New Mexico,XL,Olive,Spring,4,No,Store Pickup,No,No,12,PayPal,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2620
2572,45,Male,Sunglasses,Accessories,27,Mississippi,L,Black,Winter,3.5,No,Standard,No,No,48,Cash,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2621
2573,54,Male,Blouse,Clothing,42,Washington,M,Silver,Fall,3.9,No,Next Day Air,No,No,40,Bank Transfer,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2622
2574,54,Male,T-shirt,Clothing,90,New Mexico,M,Red,Summer,4.4,No,Store Pickup,No,No,1,Bank Transfer,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2623
2575,27,Male,Hat,Accessories,63,Florida,M,Brown,Summer,4.6,No,2-Day Shipping,No,No,26,Credit Card,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2624
2576,53,Male,Shorts,Clothing,96,Minnesota,M,Silver,Fall,4,No,Express,No,No,9,PayPal,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2625
2577,20,Male,Hoodie,Clothing,40,New Hampshire,M,Silver,Winter,4.2,No,Free Shipping,No,No,19,Debit Card,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2626
2578,52,Male,Socks,Clothing,39,Minnesota,L,Black,Fall,4.5,No,Next Day Air,No,No,37,Bank Transfer,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2627
2579,54,Male,Sunglasses,Accessories,48,Vermont,M,Purple,Fall,3.9,No,Free Shipping,No,No,3,Cash,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2628
2580,65,Male,Blouse,Clothing,20,Minnesota,M,Purple,Summer,3.7,No,Express,No,No,40,Venmo,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2629
2581,43,Male,Jeans,Clothing,29,Massachusetts,S,Turquoise,Summer,3.6,No,Store Pickup,No,No,13,Bank Transfer,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2630
2582,57,Male,Dress,Clothing,81,Wyoming,M,Gold,Winter,4.7,No,Express,No,No,48,Credit Card,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2631
2583,19,Male,Dress,Clothing,98,South Dakota,S,Indigo,Fall,3.6,No,2-Day Shipping,No,No,4,Venmo,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2632
2584,69,Male,Jeans,Clothing,93,Oklahoma,M,Lavender,Fall,2.5,No,Next Day Air,No,No,9,Cash,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2633
2585,26,Male,Socks,Clothing,30,Florida,L,Blue,Summer,2.9,No,Store Pickup,No,No,26,Bank Transfer,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2634
2586,57,Male,Sunglasses,Accessories,37,Wisconsin,L,Maroon,Fall,4.4,No,Free Shipping,No,No,19,Debit Card,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2635
2587,20,Male,Coat,Outerwear,28,Maine,L,Yellow,Winter,4.6,No,Express,No,No,1,Credit Card,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2636
2588,55,Male,Scarf,Accessories,29,Connecticut,M,Purple,Winter,3.7,No,Express,No,No,29,PayPal,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2637
2589,44,Male,Backpack,Accessories,49,Delaware,M,Peach,Summer,3.2,No,Free Shipping,No,No,38,Venmo,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2638
2590,52,Male,Pants,Clothing,53,North Dakota,M,Silver,Winter,4.9,No,2-Day Shipping,No,No,31,PayPal,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2639
2591,57,Male,Gloves,Accessories,66,California,M,Turquoise,Summer,5,No,Free Shipping,No,No,35,Venmo,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2640
2592,40,Male,Jacket,Outerwear,61,New Mexico,S,Olive,Spring,3.3,No,Express,No,No,40,Cash,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2641
2593,23,Male,Shorts,Clothing,23,Iowa,XL,Peach,Summer,4.4,No,Store Pickup,No,No,13,Venmo,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2642
2594,36,Male,Pants,Clothing,36,Colorado,S,Indigo,Fall,4.7,No,Store Pickup,No,No,9,Bank Transfer,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2643
2595,59,Male,Skirt,Clothing,81,Montana,L,Indigo,Fall,3.6,No,Free Shipping,No,No,25,Cash,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2644
2596,29,Male,Blouse,Clothing,56,Iowa,XL,Maroon,Summer,3.2,No,Free Shipping,No,No,3,Bank Transfer,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2645
2597,63,Male,Shirt,Clothing,78,Louisiana,L,Black,Spring,3,No,Next Day Air,No,No,35,Credit Card,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2646
2598,60,Male,Jewelry,Accessories,25,Alabama,XL,Teal,Summer,4.4,No,Store Pickup,No,No,13,Venmo,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2647
2599,64,Male,Backpack,Accessories,86,Nevada,XL,Olive,Fall,3.3,No,Express,No,No,31,Debit Card,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2648
2600,63,Male,Jewelry,Accessories,99,Vermont,M,Gold,Winter,3.4,No,Express,No,No,48,Credit Card,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2649
2601,21,Male,Belt,Accessories,83,New York,M,Gray,Fall,3.9,No,Express,No,No,6,Bank Transfer,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2650
2602,61,Male,Dress,Clothing,33,Mississippi,L,Orange,Winter,2.9,No,Store Pickup,No,No,43,Cash,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2651
2603,65,Male,Coat,Outerwear,44,South Carolina,M,Black,Fall,2.9,No,Free Shipping,No,No,1,Venmo,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2652
2604,69,Male,Dress,Clothing,58,Washington,M,Teal,Spring,2.7,No,2-Day Shipping,No,No,8,Cash,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2653
2605,47,Male,Sweater,Clothing,54,Colorado,M,Beige,Spring,3.4,No,Store Pickup,No,No,6,Debit Card,Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2654
2606,41,Male,Hoodie,Clothing,93,Nevada,M,White,Spring,3.7,No,2-Day Shipping,No,No,32,Venmo,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2655
2607,68,Male,Shoes,Footwear,98,Nevada,L,Turquoise,Spring,4.7,No,Standard,No,No,46,Bank Transfer,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2656
2608,41,Male,Shoes,Footwear,36,Oklahoma,XL,Teal,Spring,3.1,No,Express,No,No,38,PayPal,Every 3 Months,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2657
2609,42,Male,Jacket,Outerwear,68,Mississippi,L,Orange,Fall,4.2,No,2-Day Shipping,No,No,48,Credit Card,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2658
2610,66,Male,Backpack,Accessories,95,Arkansas,M,Black,Summer,3,No,Store Pickup,No,No,18,Debit Card,Bi-Weekly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2659
2611,66,Male,Jeans,Clothing,93,West Virginia,M,Violet,Spring,3.1,No,Express,No,No,25,Cash,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2660
2612,33,Male,Jacket,Outerwear,99,Michigan,L,Maroon,Fall,4.2,No,2-Day Shipping,No,No,4,Cash,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2661
2613,55,Male,Sunglasses,Accessories,22,Louisiana,M,Turquoise,Winter,3.8,No,Next Day Air,No,No,27,Venmo,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2662
2614,58,Male,Gloves,Accessories,88,South Dakota,M,Gold,Fall,2.9,No,Express,No,No,14,Bank Transfer,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2663
2615,18,Male,Jacket,Outerwear,65,North Dakota,M,Turquoise,Spring,4.2,No,Express,No,No,36,Bank Transfer,Fortnightly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2664
2616,49,Male,T-shirt,Clothing,62,Arizona,M,Maroon,Fall,3.1,No,2-Day Shipping,No,No,6,Debit Card,Quarterly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2665
2617,61,Male,Sandals,Footwear,55,Georgia,XL,Purple,Spring,3.6,No,Express,No,No,46,Cash,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2666
2618,31,Male,Shorts,Clothing,97,Idaho,S,Maroon,Spring,4.8,No,Standard,No,No,29,Bank Transfer,Annually,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2667
2619,70,Male,Handbag,Accessories,77,Louisiana,L,Brown,Fall,4.1,No,Express,No,No,12,Venmo,Monthly,https://www.collinsdictionary.com/images/thumb/dress_31690953_250.jpg?version=5.0.2668
